ID,Since,Last tweeted at,Tweets,Favorites,Listed,Following,Followers,Screen name,Name,Verified,Protected,Bio,Status,Location,URL
2916086925,2014-12-11 19:54:07 +0000,2016-04-29 13:58:18 +0000,1253,175,161,712,2564,RepAdams,Alma S. Adams,true,false,Congresswoman. Educator. Artist.,"RT @RepGwenGraham: We must continue to protect and advance @FAMU_1887, all our HBCUs and the students they serve #HBCUCaucus https://t.co/kD7isqJU5k",,http://adams.house.gov/
29501253,2009-04-07 17:54:35 +0000,2016-04-29 15:36:50 +0000,3017,108,871,1717,17424,RepAdamSchiff,Adam Schiff,true,false,Representing California's 28th Congressional District and Ranking Member of the House Intelligence Committee.,Apparent from beginning that #Benghazi Committee would be little more than politically motivated fishing expedition. https://t.co/oIUbjDhxXn,"Burbank, CA",http://schiff.house.gov/
58928690,2009-07-21 21:31:55 +0000,2016-04-29 00:19:37 +0000,1794,9,907,1406,12084,RepAdamSmith,Rep. Adam Smith,true,false,Proudly serving Washington State's 9th District. Ranking Member of the House Armed Services Committee @HASCDemocrats,"RT @Desi1250AM: In case you missed it, listen again to ""Immigration"" @ 12:30pm tomorrow where @tahminawatson will be talking with @RepAdamSmith!",Washington's 9th District,http://adamsmith.house.gov
296245061,2011-05-10 12:52:01 +0000,2016-04-29 20:03:04 +0000,2048,4,371,267,4710,RepAdrianSmith,Rep. Adrian Smith,true,false,Proudly serving the 3rd District of Nebraska in the U.S. House of Representatives,Reminder to #NE03 students and families: Service Academy Day is tomorrow at the Kearney Public Library. More info ⇒ https://t.co/56Dlsug6dX,"Gering, NE / Washington, DC",http://adriansmith.house.gov
240376522,2011-01-19 19:50:26 +0000,2015-01-31 14:22:15 +0000,1505,45,438,544,5798,RepAlanNunnelee,Alan Nunnelee,true,false,,(Staff): Continued prayers and thoughts for Rep. Nunnelee and his family are appreciated.  @DJournalnow : http://t.co/2mVo9NOEs4,,
2964526557,2015-01-06 17:13:10 +0000,2016-04-29 19:43:54 +0000,552,349,136,383,2431,RepAlexMooney,Rep. Alex Mooney,true,false,Official account for Congressman Alex Mooney representing the 2nd district of West Virginia.  Serving on the Natural Resources and Budget House Committees.,Please help keep our communities safe by participating in National Prescription Drug Take-Back Day tomorrow. 4/30. https://t.co/AOricjYCYI,,http://mooney.house.gov
156333623,2010-06-16 17:20:23 +0000,2016-05-01 13:36:32 +0000,559,0,634,214,10298,RepAlGreen,Congressman Al Green,true,false,Proud to represent the Ninth Congressional District of Texas in the United States House of Representatives.,"On International Workers’ Day, let’s continue working to ensure hardworking Americans will earn at minimum a living wage.","Houston, TX",http://algreen.house.gov
3026622545,2015-02-09 16:00:36 +0000,2015-02-09 16:17:44 +0000,1,0,39,0,382,RepAmata,Congresswoman Amata,true,false,Congresswoman Representing American Samoa,"Hello everyone, I'm excited to join Twitter to share the work I'm doing in Congress on behalf of the American Samoan people.","Washington, D.C.",http://radewagen.house.gov
199325935,2010-10-06 15:47:50 +0000,2016-05-02 01:59:42 +0000,2731,342,697,869,13236,RepAndreCarson,André Carson,true,false,The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy,Tornado warning in effect throughout Marion County. Stay safe!,Indianapolis,http://carson.house.gov/
1089334250,2013-01-14 15:29:49 +0000,2016-04-29 17:28:55 +0000,2228,115,361,1186,7024,RepAndyBarr,Rep. Andy Barr,true,false,Honored to represent Kentucky's Sixth Congressional District.  Fighting to get Kentuckians back to work and restore fiscal responsibility to Washington,Recognizing Prevent Child Abuse Awareness Month and work of @PCAKY: https://t.co/5KTj5OXdAj #CommitToPrevent #KY6,"Lexington, KY",http://barr.house.gov
960962340,2012-11-20 18:31:27 +0000,2016-04-29 20:22:38 +0000,2250,26,412,585,5706,RepAndyHarrisMD,"Rep. Andy Harris, MD",true,false,"Proud to serve the people of MD-1; Anesthesiologist; Father to Joe, Becky, Irene, Jessica, & Danny; Grandfather to Charles, Abigail, & Arthur.","Tomorrow, Saturday, April 30th is National Prescription Drug Take-Back Day. Find a drop-off location near you: https://t.co/tcVdaMC6yV",Maryland's First District,http://harris.house.gov
249348006,2011-02-08 21:36:03 +0000,2016-04-18 13:39:11 +0000,1231,7,772,746,11531,RepAnnaEshoo,Rep. Anna G. Eshoo,true,false,Representing California's 18th Congressional District--the heart of Silicon Valley. Ranking Member of the Communications and Technology Subcommittee.,@POTUS immigration actions would increase GDP by $230b and create 280k American jobs in next 10 yrs https://t.co/yAFUXAWfAF #USvTexas,"Palo Alto, CA",http://www.facebook.com/RepAnnaEshoo
1058717720,2013-01-03 20:29:22 +0000,2016-04-28 17:23:53 +0000,1715,20,480,3102,7615,RepAnnieKuster,Ann McLane Kuster,true,false,Honored to serve the people of New Hampshire’s Second District in Congress.,Proud 2 stand w/@RepCicilline in urging a hearing 4 the Equality Act. Must end discrimination against LGBT citizens! https://t.co/eRBUQANR55,NH's 2nd District,http://kuster.house.gov/
1051446626,2013-01-01 00:01:45 +0000,2016-05-01 15:20:29 +0000,2045,114,510,2770,8855,RepAnnWagner,Ann Wagner,true,false,"Official Twitter account for Congresswoman Ann Wagner-- proudly Representing the 2nd Congressional District of Missouri
http://t.co/ozYKLyoI",My husband Ray bagged a nice big Tom Turkey yesterday. Thanksgiving has come early.  #MOoutdoors #gobblegobble https://t.co/b1kmGve1tx,"Ballwin, MO",http://wagner.house.gov
248735463,2011-02-07 16:28:28 +0000,2016-04-30 17:05:01 +0000,4513,1649,1312,5151,30648,RepBarbaraLee,Rep. Barbara Lee,true,false,"Progressive Democrat proudly representing the #EastBay CA-13 in Congress. Working to promote economic & racial justice, peace & human rights in the US & abroad.","After 90 years of great service, #Oakland classic #GenovaDeli closes its doors today! Thank you for the memories https://t.co/8FzDSbYXvv","Washington, DC and Oakland, CA",http://lee.house.gov
1531521632,2013-06-19 17:47:09 +0000,2016-04-29 16:05:37 +0000,3323,176,334,848,5581,RepBeatty,Joyce Beatty,true,false,"Official Twitter account for Congresswoman Joyce Beatty, representing Ohio's Third Congressional District in the U.S. House of Representatives.","Time to work together on #Zika virus, opioid addiction &amp; #FlintWaterCrisis. We need @HouseGOP's help. #DoYourJob https://t.co/jod0mDUoaM",Ohio's Third District,http://beatty.house.gov
133832049,2010-04-16 19:04:13 +0000,2016-05-01 17:00:40 +0000,2488,16,1173,1887,21361,RepBecerra,Xavier Becerra,true,false,Chairman of the @HouseDemocrats. Proudly representing California's 34th Congressional District.,Proud that LA County joined the City of LA to send a message to #NorthCarolina‚ we won't tolerate discrimination: https://t.co/tCuSFDsWch,"Los Angeles, CA",http://becerra.house.gov
19318314,2009-01-22 01:00:32 +0000,2016-04-29 15:59:32 +0000,1189,30,846,364,10169,repbenraylujan,Ben Ray Lujan,true,false,"Proudly Representing New Mexico’s 3rd Congressional District. @EnergyCommerce Committee, and Member of @HispanicCaucus. Follows, replies & RTs ≠ endorsement.",Tomorrow is National Drug Take Back Day. Drop off unused+expired Rx drugs so they don't fall into the wrong hands: https://t.co/ZqFvE9O508,,http://www.lujan.house.gov
950783972,2012-11-16 01:39:54 +0000,2016-05-01 22:30:58 +0000,1772,3,514,116,8957,RepBera,Congressman Ami Bera,true,false,"Ami Bera M.D., representing Sacramento County, California #CA7 in the U.S. House of Representatives.",Today is the last day to vote in the Congressional Art Competition! Vote here→ https://t.co/IoytlEZ3kS,"Elk Grove, California",http://bera.house.gov/
70526457,2009-08-31 22:58:00 +0000,2012-12-22 22:26:12 +0000,469,0,320,108,4333,RepBerkley,Shelley Berkley,true,false,Congresswoman Shelley Berkley representing Nevada's 1st Congressional District,Wishing everyone the happiest of holidays with family and friends! I'm looking forward to coming home and seeing... http://t.co/fQzb0B42,Las Vegas,http://berkley.house.gov
1134292500,2013-01-30 14:52:51 +0000,2016-04-29 00:06:07 +0000,3155,633,370,208,13886,RepBetoORourke,Rep. Beto O'Rourke,true,false,US Congress - El Paso,Congrats to Roberta Jacobson our new ambassador to Mexico! A good sign for the US-MX relationship.,"El Paso, TX",http://fb.com/betoorourketx16
237312687,2011-01-12 15:20:23 +0000,2016-04-29 23:10:04 +0000,5167,590,751,2228,10606,RepBillFlores,Rep. Bill Flores,true,false,"I am working hard for Texas families in District 17 to rebuild our national security, improve economic opportunity, and protect our Constitutional liberties.",Tomorrow is National Prescription Drug Take-Back Day - turn in your unused &amp; expired meds for safe disposal. https://t.co/vhfhfV2ACU,17th District of Texas,http://Flores.House.gov/
1080509366,2013-01-11 18:17:11 +0000,2016-04-30 21:17:49 +0000,1921,5,437,1922,5712,RepBillFoster,Bill Foster,true,false,Congressman Bill Foster is a scientist and businessman representing the 11th Congressional District of Illinois,I was at the Boys&amp;Girls Club of Joliet for #ComcastCaresDay. We have a great tradition of service in our community. https://t.co/7seAOjFzsR,"Naperville, IL ",http://foster.house.gov/about/full-biography
211530910,2010-11-03 14:33:04 +0000,2016-04-29 19:03:18 +0000,3918,73,639,804,11310,RepBillJohnson,Bill Johnson,true,false,Proudly representing #Ohio's 6th Congressional District. Energy Enthusiast. Veteran. Husband. Father. Grandfather.,"RT @HouseCommerce: 3 days, 22 bills in 60 seconds &gt;&gt;&gt; https://t.co/DyqM11m1Xl https://t.co/gALRgWGl7y",Eastern/Southeastern Ohio,http://billjohnson.house.gov/
22527499,2009-03-02 20:04:02 +0000,2016-04-26 17:53:22 +0000,2917,7,1007,880,13019,RepBillShuster,Bill Shuster,true,false,Member of Congress and Chairman of the House Transportation & Infrastructure Committee. Proudly representing the people of PA's 9th district.,"Today is primary election day, and #voting is the best way to exercise your rights! Find your polling place here: https://t.co/IVlA7Q5tji","Hollidaysburg, PA",http://shuster.house.gov
1849261916,2013-09-09 19:53:08 +0000,2016-04-29 20:28:22 +0000,1112,306,241,218,2497,RepBlainePress,Blaine Luetkemeyer,false,false,All information released is from Rep. Luetkemeyer to keep you up-to-date with what is happening in D.C. and MO-03.,#MO03: Tomorrow is National Prescription Take-Back Day. Find a drop off location near you: https://t.co/DGbFzWNuPr,Missouri's 3rd District,http://luetkemeyer.house.gov/
305216911,2011-05-25 20:59:25 +0000,2016-04-28 21:15:24 +0000,734,2,538,170,6567,RepBobbyRush,Bobby L. Rush,true,false,The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.,I spoke on the House floor this evening to address https://t.co/I3jtuZ1QlC Prime Free Same-Day Delivery redlining https://t.co/TThsI79jfE,D.C./Chicago & SW Suburbs,http://rush.house.gov
161791703,2010-07-01 19:57:00 +0000,2016-05-02 05:54:02 +0000,2645,322,747,2284,12375,repbobbyscott,Rep. Bobby Scott,true,false,"Proudly representing Virginia's 3rd Congressional District. Ranking Member, Committee on Education and the Workforce @edworkforcedems.",Honored to give remarks during the 19th Annual Founders Day Breakfast for the Tidewater Tuskegee Alumni Club on Sat https://t.co/UQgc4PAYbL,"Newport News, VA",http://bobbyscott.house.gov
234822928,2011-01-06 17:17:21 +0000,2016-04-29 19:24:17 +0000,2380,55,638,2893,10793,RepBobGibbs,Rep. Bob Gibbs,true,false,"R-OH; Chairman, T&I Subcommittee on Water Resources and Environment; Agriculture Comm; http://t.co/sXrcqLkW2r",RT @OhioSenateGOP: Sen. @LarryObhof helped commemorate the legacy of President Lincoln who 151 yrs ago was in repose at @OhioStatehouse https://t.co/TGr3QZL1Te,US Congress,http://gibbs.house.gov
558769636,2012-04-20 16:30:32 +0000,2016-04-29 16:59:59 +0000,1164,10,498,928,6303,RepBonamici,Suzanne Bonamici,true,false,Honored to represent Oregon's First Congressional District.,Many Oregonians feel a personal connection to beavertonbakery. It might be because it’s where… https://t.co/cqyBMHRntP,,http://bonamici.house.gov/
2964877294,2015-01-06 19:55:08 +0000,2016-04-28 16:50:37 +0000,464,6,129,46,1674,RepBost,Rep. Mike Bost,false,false,,"Just met with Kari Vanderjack and David Watts, both Directors with the IL National Education Association. #NeA https://t.co/bz5ZBBzR18",IL-12 Congressional District ,http://bost.house.gov
249339682,2011-02-08 21:15:08 +0000,2016-04-30 19:13:44 +0000,1220,5,479,734,7333,RepBoustany,Charles Boustany,true,false,South Louisiana's voice on Capitol Hill. Jobs. Energy. Healthcare. Low Taxes. Veterans. #LA03 @WaysandMeansGOP,Please use caution as you go through your day. Flash flood warnings in affect for much of Acadiana. https://t.co/YA5h5ytX7v,"Washington, DC/South Louisiana",http://boustany.house.gov
2964351843,2015-01-06 15:51:29 +0000,2016-05-01 20:35:03 +0000,2494,939,188,648,3104,RepBradAshford,Brad Ashford,true,false,Proudly Representing Nebraska's 2nd Congressional District,ICYMI: Congress sent a bill to President Obama's desk to protect  innovators from intellectual property theft. https://t.co/HqQve0EYmt,,http://ashford.house.gov
234002627,2011-01-04 16:37:27 +0000,2013-01-03 23:09:35 +0000,391,0,202,284,2369,RepBradMiller,RepBradMiller,true,false,,I appreciate the opportunity to have represented North Carolina in Congress for a decade.,North Carolina/D.C.,
518644221,2012-03-08 16:25:14 +0000,2016-05-01 17:14:04 +0000,3754,614,328,941,5023,RepBradWenstrup,Brad Wenstrup,true,false,"US Representative for the people of Ohio's 2nd District, Physician, Army Reservist, Dad, Lifelong Ohioan",ICYMI: Read my latest piece about our nation’s debt and how we can start reversing it. https://t.co/8U3yfrqSnP https://t.co/H6p4vFJQsR,,http://wenstrup.house.gov
148453195,2010-05-26 18:53:52 +0000,2016-04-14 20:16:46 +0000,584,11,643,687,7637,RepBrady,Bob Brady,false,false,Proudly representing Pennsylvania's 1st District in House of Representatives.  Born & Raised in Philadelphia.  Fighting for Equality and Democracy.,Thank you to the brave men and women aboard the @USSHARRYSTRUMAN.  Our nation is grateful for your service. @aircraftcarrier,Philly - Delco - DC,http://www.brady.house.gov
231108733,2010-12-27 16:31:09 +0000,2016-04-30 02:31:32 +0000,2972,562,206,519,3538,RepBrendanBoyle,Brendan Boyle,true,false,Member of Congress for Pennsylvania's 13th Congressional District; personal Twitter account,RT @Phillies: DINGER! WALK-OFF! #PHILLIES WIN! https://t.co/RsBZmSH8am,Philadelphia and Washington,
2929491549,2014-12-18 13:28:53 +0000,2016-04-28 18:22:09 +0000,952,274,190,517,2681,RepBrianBabin,Brian Babin,true,false,Honored to serve the residents of #TX36 Congressional District in the U.S. Congress.,My questioning of #EPA Administrator McLerran about #PebbleMine shows exact type of bureaucrat Americans are sick of https://t.co/NmTfvcvLGa,,http://babin.house.gov
33576489,2009-04-20 16:47:06 +0000,2016-05-01 20:08:21 +0000,9682,27,798,2798,14923,RepBrianHiggins,Brian Higgins,true,false,Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/Cpl0TlH2JW,The always impressive award winning @AmericanLegion Band of the Tonawandas #WNYArmedForcesWeek https://t.co/qFCc9ZgjTU,"WNY and Washington, DC",http://higgins.house.gov
2973870195,2015-01-12 00:33:43 +0000,2016-04-29 14:17:23 +0000,517,25,119,234,2214,RepBuddyCarter,Buddy Carter,true,false,Proudly serving Georgia's 1st Congressional District,Tomorrow is National Prescription Drug Take Back Day. Visit my website to find the location closest to you in #GA01. https://t.co/kIJVVONAlu,,https://buddycarter.house.gov/
2253968388,2013-12-19 19:42:18 +0000,2016-05-01 20:36:08 +0000,6320,383,303,2617,6859,RepByrne,Rep. Bradley Byrne,true,false,I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives.,RT @AlabamaToday: ICYMI: @RepByrne votes to protect access to retirement advice for American families https://t.co/eqDvXs3TQI #ALPolitics #congress,Southwest Alabama,http://byrne.house.gov
1222257180,2013-02-26 16:12:35 +0000,2016-05-02 02:35:27 +0000,5411,49,398,1157,5716,RepCardenas,Rep. Tony Cárdenas,true,false,U.S. Congressman proudly representing California's 29th Congressional District.,"Gracias, @DianaCCastaneda, por la oportunidad. https://t.co/SFmBAho0xg","San Fernando Valley, CA",http://cardenas.house.gov
107545479,2010-01-22 23:01:03 +0000,2012-08-14 20:06:24 +0000,170,0,293,38,2659,RepCardoza,Rep. Dennis Cardoza,true,false,Representative for California's 18th Congressional District,Today I announced my resignation from Congress.  It has been an honor serving.  Read more: http://t.co/aLhOlrSD,U.S. House of Representatives,http://www.house.gov/cardoza/
776664410,2012-08-23 20:05:56 +0000,2016-04-22 18:00:25 +0000,1816,2,338,1572,4941,RepCartwright,Matt Cartwright,true,false,"Proudly representing Pennsylvania's 17th Congressional District. For more information, please use my official website: http://t.co/hAzCwXG9","From the Delaware to the Susquehanna, the Poconos to the Lehigh Valley, people in PA-17 have much to celebrate on #EarthDay","Moosic, PA",http://cartwright.house.gov
235289157,2011-01-07 20:35:49 +0000,2012-12-30 13:16:07 +0000,1613,0,265,508,3001,RepCharlesBass,Rep. Charles Bass,true,false,Welcome to my official Twitter account! I'm honored to represent New Hampshire's 2nd District in Congress and I hope you'll share your thoughts with me.,RT @UnionLeader: NH reps still seek to skirt the 'fiscal cliff' ... http://t.co/aVxUeN6Y,"2nd District, New Hampshire",http://bass.house.gov
1092979962,2013-01-15 19:15:03 +0000,2016-04-29 22:30:18 +0000,1504,57,513,5999,9774,RepCheri,Rep. Cheri Bustos,true,false,Representing the great people of the 17th District of Illinois in the U.S. House of Representatives,SO glad to see CJ Cregg back at the podium—thx for discussing how opioid addiction impacts families across America https://t.co/46TDGfdUJk,"Washington, D.C. & Illinois",http://bustos.house.gov
1058256326,2013-01-03 16:55:01 +0000,2016-04-29 15:46:06 +0000,2525,26,364,340,5822,RepChrisCollins,Rep. Chris Collins,true,false,Proud to represent New York’s 27th Congressional District. Focused on less spending in Washington and more jobs in America. Member of @HouseCommerce,Thank you for your support @farenthold  https://t.co/KIjXJbIBND,,
234937222,2011-01-06 23:23:12 +0000,2016-05-01 22:29:15 +0000,1566,16,618,200,9248,RepChrisGibson,Chris Gibson,true,false,"Congressman for New York's 19th Congressional District, Army Veteran, Member of the House Agriculture and Armed Services Committees","Congratulations to Nettie Womack &amp; Patty Nelson, breast cancer survivors and activists honored in Poughkeepsie. https://t.co/BVhTUIhQmx","Kinderhook, NY",http://gibson.house.gov
1289319271,2013-03-22 18:03:53 +0000,2016-04-29 18:48:24 +0000,673,49,320,101,4595,RepChrisSmith,Rep. Chris Smith,true,false,"Proud to represent the 4th Congressional District of New Jersey

https://t.co/dYj7YzIRtq",TY @Google @autismspeaks @NIH @johnquackenbush for participating in briefing on Precision Medicine &amp; autism. #MSSNG https://t.co/c2YnXbipKs,,http://chrissmith.house.gov/
1072008757,2013-01-08 21:08:19 +0000,2016-04-29 17:19:37 +0000,1883,239,347,928,4388,RepChrisStewart,Rep. Chris Stewart,true,false,"Utah's 2nd District Congressman. Former Air Force B-1 pilot, author, House Intelligence & Appropriations Committees. Visit http://t.co/GUW6weAva6","Just introduced the Suppressor Export Act, allowing US manufacturers to compete in the global market. https://t.co/VDlHVDNdR4 #utpol",Utah and DC,
235190657,2011-01-07 15:46:29 +0000,2016-04-29 14:39:23 +0000,1485,18,555,615,7300,RepChuck,Chuck Fleischmann,true,false,My official House office Twitter account. I work for the people of TN-03.,[VIDEO] #ICYMI earlier this week my bill #HR4820 which helps counter #ISIS propaganda passed the @HouseFloor: https://t.co/6KLEv2skFY,"Washington, D.C./TN-03",http://fleischmann.house.gov
462143773,2012-01-12 16:26:40 +0000,2016-04-30 00:51:58 +0000,2070,229,229,1170,3837,RepCicilline,Rep David Cicilline,true,false,Tweets from the press office of Congressman David N. Cicilline (D-RI).,That's why it's critical that Congress maintain funding for nutrition programs that serve low-income families.,Pawtucket/Washington,http://cicilline.house.gov
163570705,2010-07-06 19:14:47 +0000,2016-05-02 00:52:06 +0000,3491,35,795,822,16303,repcleaver,Rep. Emanuel Cleaver,true,false,"This is the official Twitter page of Congressman Emanuel Cleaver, II, representing Missouri's Fifth District.",Goal!!!!!!!!  Davis @SportingKC @KCCauldron,,http://www.house.gov/cleaver/
20088666,2009-02-04 20:22:53 +0000,2012-12-18 20:42:14 +0000,650,1,537,145,4809,RepCliffStearns,Rep Cliff Stearns,true,false,Congressman Cliff Stearns represents the Sixth Congressional District of Florida,Announcement of nominees to the Service Academies - http://t.co/M5M9a7r6,"Washington, DC",http://stearns.house.gov
162069635,2010-07-02 15:10:21 +0000,2016-04-29 16:17:20 +0000,4508,1428,845,484,14083,RepCohen,Steve Cohen,true,false,Congress TN-9 Memphis. Committees: Judiciary&Transport; Supporter of civil rights/liberties/women&minority issues/animal welfare. Father of TN Educ Lottery: Dem,"Today on @HouseFloor, I honored clergyman&amp; #CivilRights leader Rev.#BillyKyles who passed away this week. Watch here:https://t.co/uWmnPbn4Ts","Memphis, TN and Washington, DC",http://cohen.house.gov
2933760046,2014-12-20 15:03:37 +0000,2016-05-01 12:55:30 +0000,1178,158,153,592,3202,RepComstock,Barbara Comstock,true,false,Honored To Represent Virginia’s 10th Congressional District. Attorney • Legislator • Mom,Scenes from #NationalPrescriptionDrugTakeBackDay in #VA10 where my staff attended. https://t.co/0Cs8EmvXUp,Virginia's 10th CD,https://comstock.house.gov/
70756980,2009-09-01 19:03:15 +0000,2012-12-03 19:33:10 +0000,939,5,306,236,4909,RepConnieMack,Connie Mack,true,false,Representing Florida's 14th District in Congress,VIDEO: Great to be on Starting Point on CNN today w @MaryBonoMack discussing the fiscal cliff http://t.co/lCWVjWvR,"Fort Myers, FL",http://mack.house.gov/
292935209,2011-05-04 13:48:56 +0000,2016-04-26 16:53:00 +0000,1198,84,639,263,9332,RepCorrineBrown,Corrine Brown,true,false,"I have served in the U.S. House of Representatives since 1992. My district includes Jacksonville, Gainesville and Orlando.",Congress promised veterans could transfer their GI Bill benefit &amp; living stipend to their children. It would be wrong to break this promise!,Jacksonville,http://corrinebrown.house.gov
210926192,2010-11-01 20:20:17 +0000,2016-04-28 22:13:13 +0000,3770,234,640,2075,11325,RepCuellar,Rep. Henry Cuellar,true,false,Serving the 28th District of Texas in U.S. House of Representatives,Today I met with @AARP reps in Washington to discuss the latest with the organization in San Antonio. https://t.co/xkE6XzZlT3,"Laredo, Texas / Washington DC",http://cuellar.house.gov
787373558,2012-08-28 16:37:01 +0000,2016-04-30 19:22:00 +0000,3712,43,783,1577,18766,RepCummings,Elijah E. Cummings,true,false,"U.S. Representative from Maryland's 7th District, dedicated to serving and empowering the people I’m sworn to represent. RT's and Follows are not endorsements.",Proud to join @VicWJZ at #NABJBaltimore16. https://t.co/7airSOgjNk,"Baltimore, MD",http://cummings.house.gov
2853309155,2014-10-31 14:01:43 +0000,2016-05-01 18:42:55 +0000,1182,1375,227,184,5209,RepCurbelo,Rep. Carlos Curbelo,true,false,"Representing Florida's 26th Congressional District, Husband, Dad, Catholic, Son of Cuban exiles, GOP, UM gradx2, Belen Jesuit",Our delegation crossing Guantanamo Bay to get to windward side of the base for meetings with the Joint Task Force. https://t.co/CHrWiaX96w,,https://curbelo.house.gov/
2730150631,2014-08-13 19:15:51 +0000,2016-05-02 02:23:42 +0000,1058,10,200,79,2355,RepCurtClawson,Rep. Curt Clawson,true,false,Member of Congress (FL-19),"Naples' own, Peter Thomas - The ""voice"" of America's greatest generation, taken from us after a life well-lived. https://t.co/kZks5HPg7x","Bonita Springs, FL",https://clawson.house.gov/
2189505662,2013-11-12 03:16:42 +0000,2013-11-17 02:31:05 +0000,1,0,0,6,1,repdanburton,Creating Capital,false,false,Completing a Holiday at Tweet given that i am Earning $600 in one day working via the internet from my home. My best wishes actually emerged genuine.,How I get tons of money doing business on the web http://t.co/G6W1yzCEoG,,
3353670647,2015-07-01 19:06:08 +0000,2016-05-01 20:18:46 +0000,569,86,33,221,494,RepDanDonovan,Dan Donovan,false,false,Representing Staten Island and Brooklyn in NY's 11th Congressional District,"ICYMI: ""Govt shouldn't force you to rent to ex-cons"" via @siadvance https://t.co/1PnYMinAJG","Staten Island, NY",http://donovan.house.gov
1045110018,2012-12-29 15:05:47 +0000,2016-04-30 22:49:48 +0000,2777,16,581,1130,17492,RepDanKildee,Rep. Dan Kildee,true,false,"Honored to represent Michigan's Fifth Congressional District. Born and raised in Flint. Proud husband, father and grandfather.","RT @michigannews: Rep. Dan Kildee to host 'coffee hours' in Saginaw, Bay City, Davison https://t.co/GMyafsWnss","Michigan and Washington, D.C.",http://www.dankildee.house.gov
380581302,2011-09-26 21:59:25 +0000,2015-07-24 14:55:15 +0000,465,0,65,124,720,RepDanLungren,Dan Lungren,false,false,"Commentator, Attorney, Former Member of Congress and  Former Attorney General of California",Clip 2 of 2: http://t.co/bEyJE00Yqe,Washington DC/California ,http://facebook.com/dan.lungren
789244177,2012-08-29 12:31:09 +0000,2016-03-23 16:53:32 +0000,483,23,202,330,2452,RepDannyDavis,Rep. Danny Davis,false,false,"US House Representative for Illinois' 7th Congressional District.
Serving on the Committee on Ways and Means.
Following/retweeting does not equal endorsement.",For a chance to win two tickets to the NFL Draft in Chicago April 28-30 visit https://t.co/zyk04jZhs8 til March 26 at 12:59 AM ET,"Chicago, IL",http://davis.house.gov/
2560169238,2014-06-11 00:22:04 +0000,2016-04-29 15:49:17 +0000,958,39,128,537,3147,RepDaveBrat,Rep. Dave Brat,true,false,"Proudly serving Virginia's Seventh Congressional District #VA07. I sit on the House Committees on the Budget, @EdWorkforce, and the  @HouseSmallBiz","RT @CongHuelskamp: She participated in armed robbery, still works at #VA. Read the piece @RepWalorski and I wrote about the #VA. https://t.co/AHgojATaC1","Washington, DC",http://brat.house.gov
976969338,2012-11-28 21:12:14 +0000,2016-04-29 16:29:27 +0000,2564,20,298,2383,4764,RepDaveJoyce,Dave Joyce,true,false,"Father, husband, and former prosecutor proudly representing #OH14",Congrats @LeadershipGC Hexpol @TroyChemical Geauga Biz Mag &amp; Geauga Biz Park on their awards from Geauga CIC #oh14 https://t.co/UfkC4pPYZ1," Washington, DC",http://joyce.house.gov/
2869746172,2014-11-09 22:42:17 +0000,2016-04-27 15:34:37 +0000,151,5,124,42,2002,repdavetrott,Rep. Dave Trott,false,false,"U.S. Representative for Michigan's 11th Congressional District.
A Leader Southeast Michigan Can Rely On",The @POTUS should release #28Pages of 9/11 report. #MI11 https://t.co/DaS4dpGSGE https://t.co/K3aLFvZHcF,,http://www.Trott.House.gov
229197216,2010-12-21 19:48:02 +0000,2016-03-30 16:41:21 +0000,3220,384,814,1958,12544,RepDavid,Rep David Schweikert,true,false,Avid hiker and coffee enthusiast who is proud to represent Arizona's 6th Congressional District in the U.S. House of Representatives.,Our state is blessed to be home of the #A10. I will continue to fight against its early retirement. https://t.co/UlVfn1YbX6,Arizona,http://schweikert.house.gov/
155669457,2010-06-14 19:44:06 +0000,2016-04-28 14:01:18 +0000,2311,0,547,2358,8738,RepDavidEPrice,David E. Price,true,false,"I represent NC's 4th Congressional District, which includes parts of Alamance, Orange, Durham, Wake, Harnett, Chatham & Cumberland counties.","RT @repjoecrowley: .@SpeakerRyan, reckless to recess this House w/out acting to protect Americans from the threat of #Zika. #DoYourJob https://t.co/LjWxE9J2VV",,http://price.house.gov/
834069080,2012-09-19 20:23:15 +0000,2016-04-29 17:14:31 +0000,367,128,120,378,2009,RepDavidRouzer,David Rouzer,true,false,Congressman from North Carolina's 7th Congressional district,RT @NAMIC: Thank you @RepDavidRouzer for meeting with #NAMICccp's North Carolina delegation to discuss #insurance issues https://t.co/zjUsfHPO7m,,
168673083,2010-07-20 14:10:32 +0000,2016-04-29 15:21:47 +0000,2233,1736,556,1519,9107,repdavidscott,David Scott,true,false,"Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.",We hosted a great group of spring interns in our office. Great to see young people interested in public service. https://t.co/uhgc7AdVcM,Georgia,http://www.davidscott.house.gov/
